,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,392,392,2,0,0.9949238578680203,1.0,0.9974554707379135,0.0003430283698979935,0.002971589437631356
1,645,644,16,1,0.9757575757575757,0.9984496124031008,0.9869731800766283,0.0006160124363353234,0.0031154868291095638
2,520,520,5,0,0.9904761904761905,1.0,0.9952153110047847,0.0003600209288462037,0.0030702420851286844
3,653,653,9,0,0.986404833836858,1.0,0.9931558935361215,0.00060675827258804,0.0030239606314570247
4,738,738,10,0,0.9866310160427807,1.0,0.9932705248990579,0.00039550418021677496,0.003137447229240133
5,501,501,6,0,0.9881656804733728,1.0,0.9940476190476192,0.00039657645508987355,0.003094806982093503
6,574,574,8,0,0.9862542955326461,1.0,0.9930795847750865,0.0004729115818814938,0.0030940442433261767
7,327,327,8,0,0.9761194029850746,1.0,0.9879154078549849,1.8515091743083015e-05,0.0032405294670310764
8,275,275,6,0,0.9786476868327402,1.0,0.9892086330935252,0.0002983302327272151,0.0032418418318976546
9,318,317,6,1,0.9814241486068112,0.9968553459119497,0.9890795631825273,0.00045029579810716653,0.003253871860646963
10,261,261,6,0,0.9775280898876404,1.0,0.9886363636363636,0.0005333576704980983,0.0032240217290459166
11,297,297,2,0,0.9933110367892977,1.0,0.9966442953020134,0.0004715331515150737,0.0030683245046237233
12,250,250,4,0,0.984251968503937,1.0,0.9920634920634921,0.0007346031759999716,0.0029195410011619966
13,305,305,5,0,0.9838709677419355,1.0,0.991869918699187,0.0005494219540984125,0.0031965445828597574
14,323,323,8,0,0.9758308157099698,1.0,0.9877675840978594,0.000958488653250705,0.0033171914675176315
15,277,276,6,1,0.9787234042553191,0.9963898916967509,0.9874776386404294,0.00031088760507260577,0.003326384211732291
16,699,699,9,0,0.9872881355932204,1.0,0.9936034115138593,0.0005049974263230898,0.0031655294023605484
17,419,419,10,0,0.9766899766899767,1.0,0.9882075471698113,0.00078266473031031,0.0032672911198502576
18,291,291,80,0,0.784366576819407,1.0,0.879154078549849,9.311857731962596e-05,0.0032832974118368248
19,795,794,5,1,0.9937421777221527,0.9987421383647799,0.9962358845671268,0.0007535256020150161,0.003129816491589494
20,757,757,6,0,0.9921363040629095,1.0,0.9960526315789474,0.0007436263830910704,0.0030605843788751217
21,788,786,5,2,0.9936788874841972,0.9974619289340102,0.9955668144395188,0.00033000987277356244,0.003207790506024083
22,1063,1063,16,0,0.9851714550509731,1.0,0.992530345471522,0.0003011414637816853,0.003212789121222476
23,732,732,7,0,0.9905277401894452,1.0,0.9952413324269205,0.0007780069959016364,0.0030736208477751834
24,753,753,9,0,0.9881889763779528,1.0,0.994059405940594,0.0008672791899069978,0.0030351788675145844
25,509,508,8,1,0.9844961240310077,0.9980353634577603,0.9912195121951219,0.0007274537007873752,0.003201614590426689
26,932,932,15,0,0.9841605068637803,1.0,0.9920170303352847,0.00048375716201696497,0.003167946157182643
27,591,591,10,0,0.9833610648918469,1.0,0.9916107382550335,0.0008359327648053687,0.0031678592070765155
28,625,625,9,0,0.9858044164037855,1.0,0.9928514694201747,0.00032856236159995654,0.003174653454817285
29,1147,1147,10,0,0.9913569576490925,1.0,0.9956597222222222,0.0006537215222321323,0.003041529592308359
30,953,953,10,0,0.9896157840083074,1.0,0.9947807933194155,0.0006483166904510917,0.0031701274528636724
31,875,874,6,1,0.9931818181818182,0.9988571428571429,0.9960113960113961,0.0005953289027462178,0.002986442990956077
