,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,95,82,3,13,0.9647058823529412,0.8631578947368421,0.9111111111111111,0.0017897240609754828,0.00527810531868816
1,153,68,7,85,0.9066666666666666,0.4444444444444444,0.5964912280701754,0.001514272397058807,0.005283828626602431
2,126,60,4,66,0.9375,0.47619047619047616,0.631578947368421,0.0017883597333335295,0.0049021468539867975
3,159,66,3,93,0.9565217391304348,0.41509433962264153,0.5789473684210527,0.001341991393939161,0.0058979322219530565
4,180,117,1,63,0.9915254237288136,0.65,0.7852348993288591,-0.0005488691452991528,0.005476677521173685
5,122,72,4,50,0.9473684210526315,0.5901639344262295,0.7272727272727273,-0.0010515873194443927,0.0044854585003413616
6,138,117,5,21,0.9590163934426229,0.8478260869565217,0.9,0.0003246312991454745,0.005027671227652378
7,91,52,2,39,0.9629629629629629,0.5714285714285714,0.7172413793103448,0.0004308389999998795,0.005320655090796429
8,75,25,2,50,0.9259259259259259,0.3333333333333333,0.49019607843137253,0.0009941042799999345,0.005469281151695656
9,89,18,1,71,0.9473684210526315,0.20224719101123595,0.33333333333333337,-0.0012169312222220323,0.002995219862138602
10,62,4,6,58,0.4,0.06451612903225806,0.1111111111111111,0.0028004537500001536,0.009136472105510067
11,84,9,1,75,0.9,0.10714285714285714,0.19148936170212766,-0.0019828672222222585,0.00444084502259022
12,59,3,2,56,0.6,0.05084745762711865,0.09375000000000001,-0.002078608999999195,0.0035589752801227885
13,86,30,3,56,0.9090909090909091,0.3488372093023256,0.5042016806722689,0.0026379439999999034,0.007294352222243453
14,78,18,3,60,0.8571428571428571,0.23076923076923078,0.36363636363636365,-0.0005316200555557988,0.004794041705214944
15,77,39,1,38,0.975,0.5064935064935064,0.6666666666666666,-0.00024710741025654097,0.005789398157471896
16,170,61,1,109,0.9838709677419355,0.3588235294117647,0.5258620689655172,-0.00013122190163997137,0.005413169520355348
17,101,84,4,17,0.9545454545454546,0.8316831683168316,0.888888888888889,0.0012836086904761785,0.005296286681327087
18,68,2,17,66,0.10526315789473684,0.029411764705882353,0.04597701149425287,-0.0022675740000011047,0.005011338000002752
19,197,6,6,191,0.5,0.030456852791878174,0.05741626794258373,-0.00245653816666729,0.00504072782879717
20,185,82,3,103,0.9647058823529412,0.44324324324324327,0.6074074074074075,-0.0008658259878050061,0.005878861957463647
21,191,92,6,99,0.9387755102040817,0.4816753926701571,0.6366782006920416,-0.0008111505434783223,0.006195675356247691
22,263,71,2,192,0.9726027397260274,0.26996197718631176,0.42261904761904767,-0.0006026634929578281,0.005100060482026074
23,175,28,0,147,1.0,0.16,0.2758620689655173,0.0017427923928568909,0.0065402971923406855
24,187,8,1,179,0.8888888888888888,0.0427807486631016,0.08163265306122448,-0.0002664398750001351,0.007598307166136308
25,123,7,1,116,0.875,0.056910569105691054,0.10687022900763359,-0.0003563328571435217,0.004955179956133615
26,230,26,1,204,0.9629629629629629,0.11304347826086956,0.20233463035019456,-0.0006445141923076078,0.007089540894931124
27,143,4,12,139,0.25,0.027972027972027972,0.050314465408805034,0.002573696250000035,0.005100894239533994
28,154,6,18,148,0.25,0.03896103896103896,0.06741573033707865,0.00468631883333348,0.005468343385724185
29,284,30,3,254,0.9090909090909091,0.1056338028169014,0.1892744479495268,-0.00149735456666679,0.004752214558896208
30,235,41,3,194,0.9318181818181818,0.17446808510638298,0.2939068100358423,-0.0011669709024390424,0.00459381905949436
31,214,108,0,106,1.0,0.5046728971962616,0.6708074534161491,-0.0007134459166668965,0.005933962274448355
