,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,323,92,5,231,0.9484536082474226,0.2848297213622291,0.43809523809523815,-0.005652173913043527,0.0053779638595013194
1,645,227,7,418,0.9700854700854701,0.351937984496124,0.5164960182025028,-0.003964757709251071,0.005873751835421173
2,505,230,5,275,0.9787234042553191,0.45544554455445546,0.6216216216216216,-0.005913043478260859,0.005732539034382455
3,640,211,2,429,0.9906103286384976,0.3296875,0.49472450175849947,-0.005687203791469275,0.005582367064161788
4,719,271,0,448,1.0,0.3769123783031989,0.5474747474747474,-0.004907749077490799,0.005558376454315317
5,501,195,1,306,0.9948979591836735,0.38922155688622756,0.5595408895265424,-0.005641025641025679,0.0052598487815212844
6,562,221,3,341,0.9866071428571429,0.3932384341637011,0.5623409669211196,-0.0056561085972848864,0.005639976995794548
7,366,141,2,225,0.986013986013986,0.38524590163934425,0.5540275049115914,-0.0058865248226950845,0.00584321416284997
8,296,93,6,203,0.9393939393939394,0.3141891891891892,0.4708860759493671,-0.006559139784946228,0.006798896756790166
9,355,148,3,207,0.9801324503311258,0.4169014084507042,0.5849802371541503,-0.006891891891891856,0.005910521007737516
10,234,95,7,139,0.9313725490196079,0.405982905982906,0.5654761904761905,-0.006842105263157805,0.005284168588636188
11,335,131,0,204,1.0,0.39104477611940297,0.5622317596566524,-0.00625954198473281,0.005968860397656398
12,251,103,0,148,1.0,0.4103585657370518,0.5819209039548022,-0.006019417475728229,0.00715159101386544
13,349,141,1,208,0.9929577464788732,0.4040114613180516,0.5743380855397149,-0.005248226950354632,0.005270224171109028
14,301,135,1,166,0.9926470588235294,0.4485049833887043,0.6178489702517163,-0.005703703703703676,0.006151270960600576
15,311,140,2,171,0.9859154929577465,0.45016077170418006,0.6181015452538632,-0.005285714285714213,0.005662263195030339
16,620,242,5,378,0.979757085020243,0.3903225806451613,0.558246828143022,-0.006611570247933804,0.005899113115617389
17,403,176,1,227,0.9943502824858758,0.43672456575682383,0.6068965517241379,-0.0040340909090910045,0.005454249518487241
18,296,11,0,285,1.0,0.037162162162162164,0.0716612377850163,-0.005454545454545419,0.004979295977319659
19,767,252,1,515,0.9960474308300395,0.3285528031290743,0.49411764705882355,-0.005119047619047725,0.005737798846326742
20,725,291,1,434,0.9965753424657534,0.4013793103448276,0.5722713864306784,-0.005120274914089288,0.005266372075585896
21,778,214,2,564,0.9907407407407407,0.2750642673521851,0.43058350100603626,-0.0075700934579441765,0.005610591035440611
22,1045,77,0,968,1.0,0.07368421052631578,0.1372549019607843,-0.007922077922077986,0.005885854126558232
23,694,260,5,434,0.9811320754716981,0.3746397694524496,0.5422314911366006,-0.006346153846153872,0.006148435121058817
24,722,279,5,443,0.9823943661971831,0.3864265927977839,0.5546719681908548,-0.006594982078853128,0.0060063386395312335
25,497,144,3,353,0.9795918367346939,0.289738430583501,0.4472049689440994,-0.007083333333333426,0.005384519993050064
26,873,208,4,665,0.9811320754716981,0.23825887743413515,0.3834101382488479,-0.005432692307692232,0.005442469078879169
27,536,176,0,360,1.0,0.3283582089552239,0.4943820224719101,-0.006590909090909116,0.005197543920922452
28,591,240,5,351,0.9795918367346939,0.40609137055837563,0.5741626794258373,-0.006375,0.005967359131140022
29,1052,82,0,970,1.0,0.0779467680608365,0.14462081128747795,-0.007560975609756283,0.005751134693927698
30,857,130,0,727,1.0,0.1516919486581097,0.26342451874366773,-0.007692307692307759,0.006144223245451017
31,769,35,0,734,1.0,0.045513654096228866,0.08706467661691542,-0.00685714285714292,0.005742786069211929
