,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,107,95,32,12,0.7480314960629921,0.8878504672897196,0.811965811965812,0.002501014663157902,0.007210942130883558
1,110,92,111,18,0.45320197044334976,0.8363636363636363,0.5878594249201278,0.0017438137391304596,0.008602318090794916
2,89,78,6,11,0.9285714285714286,0.8764044943820225,0.9017341040462428,0.0010099426025642817,0.003504430430955187
3,100,99,14,1,0.8761061946902655,0.99,0.9295774647887325,-0.0013520694242424981,0.003951470631442085
4,116,105,6,11,0.9459459459459459,0.9051724137931034,0.9251101321585904,-0.0008094158190475167,0.007331631123868474
5,60,60,24,0,0.7142857142857143,1.0,0.8333333333333333,-0.0016031743666665784,0.006381985789749301
6,145,141,20,4,0.8757763975155279,0.9724137931034482,0.9215686274509803,0.0002502374893617358,0.0061340816297526975
7,317,317,2,0,0.9937304075235109,1.0,0.9968553459119497,-0.0007669687728705815,0.003102827159241318
8,100,99,4,1,0.9611650485436893,0.99,0.9753694581280788,3.7564222222259144e-05,0.003978369740292299
9,8,8,0,0,1.0,1.0,1.0,0.0,0.0
10,8,8,0,0,1.0,1.0,1.0,0.0007738098749998923,0.0015875216058322155
11,32,32,2,0,0.9411764705882353,1.0,0.9696969696969697,-0.001677295562499839,0.0026435929033092804
12,466,451,13,15,0.9719827586206896,0.9678111587982833,0.9698924731182795,0.0007253222860310369,0.00367238451660531
13,184,152,39,32,0.7958115183246073,0.8260869565217391,0.8106666666666665,0.0009908702368421735,0.008316361302805535
14,60,16,66,44,0.1951219512195122,0.26666666666666666,0.22535211267605634,0.003954082125000202,0.010211382176832205
15,789,706,58,83,0.9240837696335078,0.8948035487959443,0.9092079845460399,9.282287252132285e-05,0.00515797730387922
16,357,335,96,22,0.777262180974478,0.938375350140056,0.8502538071065989,4.1019513432749734e-05,0.006574122614202931
17,339,330,25,9,0.9295774647887324,0.9734513274336283,0.9510086455331412,0.0002545180727272584,0.004188289326129782
18,43,43,14,0,0.7543859649122807,1.0,0.86,0.0010198812558139723,0.004026853549922189
19,16,16,0,0,1.0,1.0,1.0,0.0021768713749999516,0.003258803978193826
20,10,10,0,0,1.0,1.0,1.0,0.001861678700000063,0.0029640311495984653
21,17,17,0,0,1.0,1.0,1.0,0.0008870220000000028,0.00273678154388084
22,12,12,0,0,1.0,1.0,1.0,0.00013983416666662495,0.004155467690739297
23,18,18,0,0,1.0,1.0,1.0,0.0021945078888888758,0.0031753369720300653
