,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,86,86,8,0,0.9148936170212766,1.0,0.9555555555555556,0.0014314302325578862,0.003575995872157825
1,151,151,2,0,0.9869281045751634,1.0,0.993421052631579,0.0013434370860928395,0.003298808602065444
2,124,124,5,0,0.9612403100775194,1.0,0.9802371541501977,0.0015064758064515095,0.003833127411059192
3,154,154,3,0,0.9808917197452229,1.0,0.9903536977491961,0.0019621753246754177,0.0037286292128506796
4,179,166,3,13,0.9822485207100592,0.9273743016759777,0.9540229885057472,0.0011458072289156629,0.00395593335964722
5,118,118,4,0,0.9672131147540983,1.0,0.9833333333333333,0.0005359322033898829,0.003617586721879589
6,132,131,8,1,0.9424460431654677,0.9924242424242424,0.966789667896679,0.0008402061068700351,0.00337197661179552
7,140,101,2,39,0.9805825242718447,0.7214285714285714,0.8312757201646089,0.0023598415841585055,0.005325069589528521
8,117,74,1,43,0.9866666666666667,0.6324786324786325,0.7708333333333334,0.0019038243243243165,0.0058539909148629735
9,136,77,0,59,1.0,0.5661764705882353,0.7230046948356808,0.002063233766233797,0.005320023232289986
10,55,54,1,1,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.0016465000000001145,0.003633611613960765
11,128,81,2,47,0.9759036144578314,0.6328125,0.7677725118483413,0.0016695555555556812,0.005968498953094262
12,53,53,6,0,0.8983050847457628,1.0,0.9464285714285715,0.0022820943396227806,0.003527059399835726
13,130,59,4,71,0.9365079365079365,0.45384615384615384,0.61139896373057,0.001137677966101816,0.0056908950129868924
14,74,74,5,0,0.9367088607594937,1.0,0.9673202614379084,0.0011487702702703377,0.0035754582830331903
15,118,80,1,38,0.9876543209876543,0.6779661016949152,0.8040201005025125,0.0020070375000000975,0.005817806694631157
16,165,159,8,6,0.9520958083832335,0.9636363636363636,0.9578313253012049,0.0008053207547170223,0.0038067065963843065
17,98,98,5,0,0.9514563106796117,1.0,0.9751243781094527,0.001618989795918462,0.004048398946559971
18,66,61,5,5,0.9242424242424242,0.9242424242424242,0.9242424242424242,-7.022950819698629e-05,0.004084738896057484
19,192,170,3,22,0.9826589595375722,0.8854166666666666,0.9315068493150684,0.0013170588235296677,0.004031816632889489
20,177,164,13,13,0.9265536723163842,0.9265536723163842,0.9265536723163841,0.00142165853658545,0.003800848184285844
21,187,154,4,33,0.9746835443037974,0.8235294117647058,0.8927536231884057,0.0008261948051947681,0.004264857005074916
22,255,152,6,103,0.9620253164556962,0.596078431372549,0.7360774818401937,0.002168664473684067,0.004268834986738383
23,165,153,11,12,0.9329268292682927,0.9272727272727272,0.9300911854103343,0.001532999999999985,0.003555891883194162
24,179,165,6,14,0.9649122807017544,0.9217877094972067,0.9428571428571428,0.0018766909090908155,0.0036563732032487105
25,121,121,6,0,0.952755905511811,1.0,0.9758064516129031,0.001800966942148833,0.003651341451521788
26,222,152,5,70,0.9681528662420382,0.6846846846846847,0.8021108179419525,0.0015062894736837997,0.00468425172594236
27,138,138,6,0,0.9583333333333334,1.0,0.9787234042553191,0.0013066521739128873,0.004262468021303977
28,148,147,9,1,0.9423076923076923,0.9932432432432432,0.9671052631578947,0.0012627551020408037,0.005172585789481961
29,276,159,5,117,0.9695121951219512,0.5760869565217391,0.7227272727272728,0.0020070377358490047,0.0041290609450434276
30,229,155,3,74,0.9810126582278481,0.6768558951965066,0.8010335917312661,0.0014666387096775892,0.004652423708111081
31,210,160,9,50,0.9467455621301775,0.7619047619047619,0.8443271767810027,0.0011239062499998954,0.004420249369092459
