,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,286,156,0,130,1.0,0.5454545454545454,0.7058823529411764,-0.0003533635384613751,0.004753049078106223
1,454,214,1,240,0.9953488372093023,0.4713656387665198,0.6397608370702541,-0.0005737809158879121,0.004851834514691326
2,369,188,0,181,1.0,0.5094850948509485,0.6750448833034111,-0.00046798860638310125,0.004420648841676598
3,466,241,5,225,0.9796747967479674,0.5171673819742489,0.6769662921348315,0.000421618170124606,0.005787230643569044
4,519,241,3,278,0.9877049180327869,0.464354527938343,0.6317169069462647,-0.0002979836141080973,0.005187079284497491
5,356,165,2,191,0.9880239520958084,0.46348314606741575,0.6309751434034417,0.0001595547575757908,0.00446367433839215
6,408,191,1,217,0.9947916666666666,0.4681372549019608,0.6366666666666666,-0.00028018187434540826,0.004865175238112085
7,233,142,5,91,0.9659863945578231,0.6094420600858369,0.7473684210526316,-0.002671265690140653,0.004935856266354562
8,192,121,1,71,0.9918032786885246,0.6302083333333334,0.7707006369426752,-0.0026986000991736903,0.004382188914669026
9,222,145,5,77,0.9666666666666667,0.6531531531531531,0.7795698924731183,-0.0020029713172414454,0.005207234274766646
10,180,128,2,52,0.9846153846153847,0.7111111111111111,0.8258064516129032,-0.00046910431249979896,0.004626524821455088
11,209,133,4,76,0.9708029197080292,0.6363636363636364,0.7687861271676302,-0.002530646330826903,0.004814613990718273
12,179,124,3,55,0.9763779527559056,0.6927374301675978,0.8104575163398694,-0.0001665934596772625,0.005549753740481882
13,212,155,5,57,0.96875,0.7311320754716981,0.8333333333333333,-0.0026515982967742543,0.004819118885331078
14,222,118,2,104,0.9833333333333333,0.5315315315315315,0.6900584795321638,-0.0017869633559320856,0.004673191400512098
15,199,121,1,78,0.9918032786885246,0.6080402010050251,0.7538940809968847,-0.0017360993966941136,0.005371414165314076
16,497,235,5,262,0.9791666666666666,0.47283702213279677,0.6377204884667571,-0.0013362281276597273,0.004792916123717735
17,299,147,3,152,0.98,0.4916387959866221,0.6547884187082406,0.0003749980884354039,0.005328318181575129
18,285,139,9,146,0.9391891891891891,0.48771929824561405,0.6420323325635104,-0.0008675508273382026,0.0050929412757348
19,573,228,4,345,0.9827586206896551,0.39790575916230364,0.5664596273291925,-0.0004403866973685033,0.005327154504480005
20,531,261,3,270,0.9886363636363636,0.4915254237288136,0.6566037735849056,-0.0013520299348659137,0.004815878993179364
21,571,236,3,335,0.9874476987447699,0.4133099824868651,0.5827160493827159,-0.001210173343220283,0.004854365809867201
22,765,249,1,516,0.996,0.3254901960784314,0.49064039408867,-0.0005917547710843091,0.004800451821709104
23,530,261,8,269,0.9702602230483272,0.49245283018867925,0.6533166458072591,-0.0011169321264368293,0.004862377551747401
24,547,236,6,311,0.9752066115702479,0.43144424131627057,0.5982256020278834,-0.0011155309576269259,0.0053649317468454066
25,364,172,1,192,0.9942196531791907,0.4725274725274725,0.6405959031657357,-1.885247674432046e-05,0.004858841870664625
26,687,229,3,458,0.9870689655172413,0.3333333333333333,0.49836779107725787,-0.0005200566375545196,0.0063039859676030825
27,432,220,3,212,0.9865470852017937,0.5092592592592593,0.6717557251908397,0.00030591631818181677,0.0052101460767900185
28,454,213,3,241,0.9861111111111112,0.46916299559471364,0.6358208955223881,-0.001534391521126755,0.0049191919292019505
29,810,229,6,581,0.9744680851063829,0.28271604938271605,0.4382775119617225,-0.0009687194104803287,0.0056952913216597265
30,681,237,7,444,0.9713114754098361,0.34801762114537443,0.5124324324324324,-0.0011095802489450523,0.005612186455352249
31,643,240,7,403,0.97165991902834,0.37325038880248834,0.5393258426966292,-0.0011361489291668574,0.005892640217946847
