,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error
0,284,281,8,3,0.972318339100346,0.9894366197183099,0.9808027923211169,-0.0038601609021351947,0.0034013621498143326
1,454,449,13,5,0.9718614718614719,0.9889867841409692,0.9803493449781661,-0.003710639407572257,0.0034180802511869306
2,368,365,11,3,0.9707446808510638,0.9918478260869565,0.9811827956989246,-0.0034044046876712114,0.0035805965965932758
3,466,460,10,6,0.9787234042553191,0.9871244635193133,0.982905982905983,-0.0037014196913044105,0.0033543932919438356
4,519,509,11,10,0.9788461538461538,0.9807321772639692,0.9797882579403273,-0.0038329568762279576,0.00341580619152445
5,355,351,8,4,0.9777158774373259,0.9887323943661972,0.9831932773109244,-0.003955979356125157,0.0031806823267748903
6,408,404,7,4,0.9829683698296837,0.9901960784313726,0.9865689865689866,-0.003658595438118554,0.003328534013738856
7,232,227,3,5,0.9869565217391304,0.978448275862069,0.9826839826839827,-0.0044109302995594445,0.0031196008958598656
8,192,181,0,11,1.0,0.9427083333333334,0.9705093833780161,-0.0035093521767957502,0.0030114867905516136
9,222,215,6,7,0.9728506787330317,0.9684684684684685,0.9706546275395034,-0.0037218794790697873,0.0031379305431100206
10,180,179,11,1,0.9421052631578948,0.9944444444444445,0.9675675675675677,-0.003557557100558499,0.00321579374251228
11,209,207,6,2,0.971830985915493,0.9904306220095693,0.981042654028436,-0.004061366903381621,0.0031436181394902734
12,179,179,6,0,0.9675675675675676,1.0,0.9835164835164836,-0.0033760244636870697,0.0032514274032479445
13,212,211,6,1,0.9723502304147466,0.9952830188679245,0.9836829836829836,-0.004490010900473877,0.0030738680493855473
14,222,216,8,6,0.9642857142857143,0.972972972972973,0.968609865470852,-0.0034414629861110016,0.003432272005570085
15,199,197,5,2,0.9752475247524752,0.9899497487437185,0.9825436408977556,-0.004039273898477144,0.0031926033437240263
16,497,471,11,26,0.9771784232365145,0.9476861167002012,0.9622063329928499,-0.004103345520170067,0.0033776345630606793
17,299,292,6,7,0.9798657718120806,0.9765886287625418,0.9782244556113904,-0.003900071438356127,0.0033350878210683618
18,285,283,8,2,0.9725085910652921,0.9929824561403509,0.9826388888888888,-0.0035919008409893184,0.003661358800810476
19,572,554,9,18,0.9840142095914742,0.9685314685314685,0.9762114537444934,-0.0037619211317689886,0.003549468996459808
20,531,524,22,7,0.9597069597069597,0.9868173258003766,0.9730733519034355,-0.003801171853053413,0.0034115953936369524
21,571,566,7,5,0.987783595113438,0.9912434325744308,0.9895104895104896,-0.0036747914752646754,0.0036476483401142287
22,765,760,24,5,0.9693877551020408,0.9934640522875817,0.9812782440284055,-0.003707691846052472,0.0033866745339715394
23,529,524,6,5,0.9886792452830189,0.9905482041587902,0.9896128423040605,-0.0030757646765267876,0.003691407495874941
24,546,538,7,8,0.9871559633027523,0.9853479853479854,0.9862511457378553,-0.0035609758085501405,0.0034982360614907743
25,362,358,10,4,0.9728260869565217,0.988950276243094,0.9808219178082191,-0.003545934192737505,0.0032999814259329027
26,687,678,9,9,0.9868995633187773,0.9868995633187773,0.9868995633187773,-0.0035705590073749124,0.0036317259444843815
27,432,428,8,4,0.981651376146789,0.9907407407407407,0.9861751152073732,-0.0032600080560748947,0.0032968087622870287
28,453,448,13,5,0.9718004338394793,0.9889624724061811,0.9803063457330415,-0.0035607739821427197,0.0034887872055245654
29,810,798,20,12,0.9755501222493888,0.9851851851851852,0.9803439803439804,-0.003643064586466195,0.0033661911542738534
30,681,674,18,7,0.9739884393063584,0.9897209985315712,0.9817916970138384,-0.0036710470504450515,0.0034928590852315415
31,643,641,1,2,0.9984423676012462,0.9968895800933126,0.9976653696498056,-0.0035074164882995893,0.0034050680179344224
